i9_health,i1_health,i2_health,i7a_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_11,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,weight,age,household_size,household_children,employment_status,gender_Female,gender_Male
1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.7979289079999999,80.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,1.020316185,19.0,1.0,0.0,1.0,1.0,0.0
0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,1.263836762,20.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,4.0,5.0,10.0,1.035450862,36.0,1.0,1.0,1.0,1.0,0.0
0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,14.0,1.007992455,48.0,0.0,1.0,0.0,1.0,0.0
1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,3.0,5.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,12.0,0.7979289079999999,78.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,100.0,1.154303297,41.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,5.0,22.0,1.091253366,85.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,1.3648518,34.0,0.0,1.0,0.0,0.0,1.0
1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,10.0,1.096888165,41.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,20.0,0.7979289079999999,70.0,0.0,0.0,1.0,1.0,0.0
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.035450862,41.0,1.0,0.0,1.0,1.0,0.0
1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,20.0,0.8895177959999999,65.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,10.0,0.7979289079999999,65.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,10.0,1.1248562229999999,57.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,5.0,8.0,1.091253366,79.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,6.0,1.0090357970000001,61.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,6.0,1.0090357970000001,62.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,0.7979289079999999,61.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,5.0,5.0,1.091253366,73.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,8.0,1.096888165,39.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,0.7979289079999999,75.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,0.7979289079999999,67.0,1.0,0.0,0.0,1.0,0.0
1.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,12.0,1.068905791,67.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,0.7979289079999999,74.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,1.068905791,58.0,0.0,0.0,0.0,0.0,1.0
1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,15.0,1.090125011,49.0,1.0,0.0,1.0,1.0,0.0
0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,5.0,15.0,1.035450862,40.0,1.0,1.0,1.0,1.0,0.0
1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,4.0,4.0,1.0,5.0,3.0,3.0,4.0,1.119820766,44.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,0.862945209,59.0,0.0,1.0,1.0,1.0,0.0
1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,5.0,20.0,1.2746755490000001,54.0,0.0,1.0,1.0,0.0,1.0
1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,10.0,0.862945209,82.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,50.0,1.007992455,53.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,15.0,1.3648518,29.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,20.0,0.862945209,57.0,1.0,1.0,1.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,5.0,5.0,1.07930235,33.0,1.0,1.0,0.0,1.0,0.0
0.0,4.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,5.0,4.0,5.0,1.3093985879999999,38.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,10.0,1.3503069769999998,50.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,3.0,5.0,4.0,8.0,0.7979289079999999,59.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,1.007992455,50.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,1.436293127,34.0,1.0,1.0,1.0,0.0,1.0
1.0,3.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,10.0,1.420986975,49.0,1.0,0.0,1.0,0.0,1.0
0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,20.0,1.0188500390000002,32.0,1.0,1.0,0.0,1.0,0.0
1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,1.0,5.0,4.0,6.0,0.8895177959999999,65.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,4.0,90.0,0.7979289079999999,75.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,10.0,0.7979289079999999,73.0,0.0,0.0,1.0,1.0,0.0
1.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,1.263836762,18.0,1.0,1.0,1.0,0.0,1.0
1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,12.0,1.123693123,53.0,0.0,0.0,1.0,1.0,0.0
1.0,4.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,20.0,1.288405708,27.0,1.0,0.0,0.0,0.0,1.0
1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,1.007992455,51.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,4.0,5.0,12.0,0.862945209,74.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,40.0,1.007992455,47.0,1.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,10.0,1.0188500390000002,29.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,10.0,1.007992455,52.0,0.0,0.0,1.0,1.0,0.0
1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,0.7979289079999999,57.0,0.0,1.0,0.0,1.0,0.0
1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,0.99942132,19.0,1.0,0.0,1.0,1.0,0.0
1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,15.0,1.090125011,54.0,1.0,1.0,0.0,1.0,0.0
1.0,3.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,100.0,1.096888165,36.0,1.0,1.0,1.0,1.0,0.0
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,1.193048578,20.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,0.7979289079999999,61.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,10.0,1.154303297,44.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,10.0,0.845273115,55.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,7.0,1.288405708,30.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,4.0,5.0,10.0,1.393386707,25.0,0.0,1.0,1.0,0.0,1.0
0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.263836762,20.0,1.0,1.0,1.0,0.0,1.0
1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,5.0,0.9434431879999999,21.0,1.0,0.0,1.0,1.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,10.0,1.007992455,46.0,1.0,1.0,0.0,1.0,0.0
1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0,3.0,1.0,5.0,3.0,4.0,6.0,0.7979289079999999,61.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,8.0,0.845273115,84.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,10.0,0.9434431879999999,22.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,3.0,5.0,5.0,15.0,0.8895177959999999,74.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,8.0,1.3093985879999999,42.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,5.0,6.0,0.845273115,70.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,5.0,5.0,1.288405708,31.0,1.0,0.0,1.0,0.0,1.0
1.0,4.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,20.0,0.862945209,70.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.193048578,22.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,1.0,2.0,5.0,5.0,10.0,0.862945209,68.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,8.0,1.288405708,34.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0188500390000002,33.0,1.0,1.0,1.0,1.0,0.0
1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,5.0,5.0,1.290259751,19.0,1.0,1.0,1.0,0.0,1.0
1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,1.2746755490000001,46.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,7.0,1.0188500390000002,31.0,0.0,0.0,1.0,1.0,0.0
1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,1.0,1.0,4.0,4.0,10.0,1.436293127,26.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,1.3503069769999998,50.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,10.0,1.0188500390000002,33.0,1.0,0.0,1.0,1.0,0.0
1.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,4.0,12.0,1.420986975,49.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,3.0,4.0,5.0,3.0,1.0,2.0,4.0,4.0,8.0,0.7979289079999999,72.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,20.0,1.07930235,27.0,1.0,1.0,1.0,1.0,0.0
0.0,2.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.3870902680000001,41.0,1.0,0.0,1.0,0.0,1.0
1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,6.0,1.290259751,19.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,10.0,1.3648518,27.0,1.0,1.0,1.0,0.0,1.0
0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,5.0,1.3093985879999999,38.0,1.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,30.0,1.123693123,47.0,1.0,1.0,0.0,1.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.8037175959999999,72.0,0.0,0.0,0.0,1.0,0.0
1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,15.0,1.0866906729999999,63.0,1.0,0.0,0.0,0.0,1.0
0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,25.0,0.682481626,19.0,0.0,0.0,1.0,1.0,0.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,1.0646523209999998,40.0,1.0,1.0,0.0,0.0,1.0
1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,20.0,0.8037175959999999,64.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,4.0,2.0,4.0,6.0,1.137720459,74.0,0.0,0.0,0.0,0.0,1.0
